actorId;timeNs
Actor-434;11293181
Actor-435;12025550
Actor-436;11125653
Actor-437;12461759
Actor-438;12255625
Actor-439;14921504
Actor-440;13887917
Actor-441;13918494
Actor-442;15119400
Actor-443;13656533
Actor-444;12617591
Actor-445;11835116
Actor-446;12783645
Actor-447;15689019
Actor-448;15221202
Actor-449;14578551
Actor-450;12890953
Actor-451;12035191
Actor-452;12431471
Actor-453;14456649
Actor-454;11859146
Actor-455;11881553
Actor-456;12048659
Actor-457;12951004
Actor-458;13427875
Actor-459;11316694
Actor-460;11939462
Actor-461;11565529
Actor-462;14020067
Actor-463;11929574
Actor-464;14658936
Actor-465;11141711
Actor-466;12400658
Actor-467;17290114
Actor-468;15158560
Actor-469;13833928
Actor-470;11905201
Actor-471;13094689
Actor-472;12628411
Actor-473;12718726
Actor-474;13611347
Actor-475;14992365
Actor-476;13181268
Actor-477;13613527
Actor-478;13382662
Actor-479;11704769
Actor-480;14023768
Actor-481;12675656
Actor-482;14697758
Actor-483;12614978
Actor-484;12737959
Actor-485;13583593
Actor-486;13685826
Actor-487;12431205
Actor-488;13460240
Actor-489;14180524
Actor-490;11834856
Actor-491;12367419
Actor-492;14619330
Actor-493;11773125
Actor-494;11298957
Actor-495;12309144
Actor-496;13508630
Actor-497;10816213
Actor-498;12592268
Actor-499;11253985
Actor-500;12511898
Actor-501;12481312
Actor-502;11745657
Actor-503;12953267
Actor-504;12244196
Actor-505;11183160
Actor-506;12256860
Actor-507;11788665
Actor-508;13211761
Actor-509;14316235
Actor-510;12311514
Actor-511;17443630
Actor-512;13012538
Actor-513;13769496
Actor-514;14775900
Actor-515;12518239
Actor-516;12735498
Actor-517;12884254
Actor-518;12130160
Actor-519;12456414
Actor-520;12487103
Actor-521;11685459
Actor-522;13170251
Actor-523;11577699
Actor-524;13435411
Actor-525;12748670
Actor-526;13509940
Actor-527;12249472
Actor-528;11919602
Actor-529;13163708
Actor-530;14404467
Actor-531;12085267
Actor-532;13076388
Actor-533;12853690
Actor-534;11825656
Actor-535;14255945
Actor-536;12819329
Actor-537;13349114
Actor-538;12446977
Actor-539;11909559
Actor-540;13691349
Actor-541;13796382
Actor-542;12247058
Actor-543;12795308
Actor-544;13402129
Actor-545;12836998
Actor-546;14059612
Actor-547;14189554
Actor-548;12195322
Actor-549;12838428
Actor-550;13647704
Actor-551;15029234
Actor-552;12852022
Actor-553;13063784
Actor-554;14140132
Actor-555;13547444
Actor-556;15044998
Actor-557;13857165
Actor-558;14446925
Actor-559;14164482
Actor-560;12715831
Actor-561;13817214
Actor-562;14184225
Actor-563;12562861
Actor-564;14562279
Actor-565;13342159
Actor-566;13474166
Actor-567;14257171
Actor-568;13497845
Actor-569;14438014
Actor-570;14386490
Actor-571;14304125
Actor-572;13996203
Actor-573;12448098
Actor-574;14048677
Actor-575;12958787
Actor-576;13414092
Actor-577;14581994
Actor-578;14054262
Actor-579;12208787
Actor-580;13368588
Actor-581;15214007
Actor-582;12760328
Actor-583;13609143
Actor-584;11625031
Actor-585;13610892
Actor-586;12872881
Actor-587;12139302
Actor-588;14539993
Actor-589;12600640
Actor-590;12901141
Actor-591;12756037
Actor-592;12534134
Actor-593;12984762
Actor-594;13109523
Actor-595;13252016
Actor-596;12878265
Actor-597;12733807
Actor-598;14157990
Actor-599;18279759
Actor-600;14225924
Actor-601;13576735
Actor-602;12905843
Actor-603;16506984
Actor-604;16548813
Actor-605;12702852
Actor-606;13621899
Actor-607;13753460
Actor-608;11774478
Actor-609;14182012
Actor-610;12433045
Actor-611;11759124
Actor-612;12995305
Actor-613;12749773
Actor-614;14115881
Actor-615;12935476
Actor-616;14023360
Actor-617;11571677
Actor-618;11511729
Actor-619;13038349
Actor-620;13625934
Actor-621;12686953
Actor-622;12042553
Actor-623;12952401
Actor-624;13210037
Actor-625;11456136
Actor-626;12643939
Actor-627;12942988
Actor-628;11848350
Actor-629;12862278
Actor-630;12907291
Actor-631;13275330
Actor-632;11990846
Actor-633;13079964
Actor-634;14083531
Actor-635;12514499
Actor-636;13215694
Actor-637;14242266
Actor-638;14991861
Actor-639;12867296
Actor-640;13361415
Actor-641;14776272
Actor-642;13196630
Actor-643;12505209
Actor-644;12537212
Actor-645;17186292
Actor-646;13946353
Actor-647;11603384
Actor-648;13245599
Actor-649;13742084
Actor-650;13172889
Actor-651;13410005
Actor-652;13514627
Actor-653;14940091
Actor-654;12828426
Actor-655;13856887
Actor-656;13354278
Actor-657;13679709
Actor-658;14632499
Actor-659;13230272
Actor-660;12995598
Actor-661;13554561
Actor-662;13252656
Actor-663;12820339
Actor-664;12010726
Actor-665;14685649
Actor-666;13341992
Actor-667;12343813
Actor-668;13547043
Actor-669;14675306
Actor-670;12593134
Actor-671;13987463
Actor-672;14627076
Actor-673;15247141
Actor-674;13633215
Actor-675;14017489
Actor-676;15746423
Actor-677;13980910
Actor-678;12476936
Actor-679;13881685
Actor-680;13847794
Actor-681;13933112
Actor-682;13921692
Actor-683;13075232
Actor-684;12788959
Actor-685;13751377
Actor-686;14936252
Actor-687;12627049
Actor-688;12854669
Actor-689;15153031
Actor-690;14386316
Actor-691;12163935
Actor-692;12817376
Actor-693;14370837
Actor-694;12014817
Actor-695;12300379
Actor-696;14210841
Actor-697;14674316
Actor-698;14063241
Actor-699;13126431
Actor-700;15755107
Actor-701;14228549
Actor-702;13209164
Actor-703;13558553
Actor-704;12952516
Actor-705;15563120
Actor-706;14362764
Actor-707;13519847
Actor-708;14048789
Actor-709;12798254
Actor-710;15193981
Actor-711;13063600
Actor-712;13953287
Actor-713;14734944
Actor-714;12447227
Actor-715;12708169
Actor-716;15502033
Actor-717;14022493
Actor-718;12012710
Actor-719;13537568
Actor-720;17600624
Actor-721;13416453
Actor-722;12946659
Actor-723;15076579
Actor-724;14135654
Actor-725;12127837
Actor-726;15304622
Actor-727;13504523
Actor-728;13545203
Actor-729;12574423
Actor-730;15601581
Actor-731;13956069
Actor-732;14306326
Actor-733;15271576
Actor-734;14240624
Actor-735;13962287
Actor-736;14805227
Actor-737;15513201
Actor-738;13906526
Actor-739;15556383
Actor-740;15998207
Actor-741;12721680
Actor-742;12962061
Actor-743;17992592
Actor-744;15108469
Actor-745;13651216
Actor-746;16186676
Actor-747;13073671
Actor-748;14251957
Actor-749;14325627
Actor-750;13377214
Actor-751;13125936
Actor-752;14902835
Actor-753;15028729
Actor-754;12355642
Actor-755;12923184
Actor-756;17054506
Actor-757;13035297
Actor-758;13192256
Actor-759;16502878
Actor-760;13644805
Actor-761;13795012
Actor-762;13237533
Actor-763;17510847
Actor-764;16459096
Actor-765;13929593
Actor-766;14940649
Actor-767;15946386
Actor-768;13260113
Actor-769;18651306
Actor-770;15008415
Actor-771;15386155
Actor-772;15794179
Actor-773;14887379
Actor-774;13438313
Actor-775;15086254
Actor-776;14256202
Actor-777;13297618
Actor-778;14877610
Actor-779;15443419
Actor-780;13481318
Actor-781;14329090
Actor-782;13523344
Actor-783;15136765
Actor-784;13809153
Actor-785;15195608
Actor-786;13862875
Actor-787;14859402
Actor-788;14671959
Actor-789;14600127
Actor-790;13888029
Actor-791;15392818
Actor-792;13739928
Actor-793;13958501
Actor-794;15120726
Actor-795;14575687
Actor-796;13984284
Actor-797;13402616
Actor-798;15888817
Actor-799;13981334
Actor-800;13846110
Actor-801;18770458
Actor-802;15432264
Actor-803;15962595
Actor-804;14550403
Actor-805;14316088
Actor-806;13196280
Actor-807;16860911
Actor-808;14269299
Actor-809;15383588
Actor-810;14333462
Actor-811;14615141
Actor-812;13920040
Actor-813;15154832
Actor-814;14719350
Actor-815;13516135
Actor-816;15451660
Actor-817;15120212
Actor-818;13601680
Actor-819;14190839
Actor-820;17423645
Actor-821;13751154
Actor-822;15643869
Actor-823;18007071
Actor-824;14147737
Actor-825;14111885
Actor-826;15542405
Actor-827;15928068
Actor-828;14786587
Actor-829;17540721
Actor-830;18777470
Actor-831;15113593
Actor-832;17705235
Actor-833;14977331
Actor-834;15289462
Actor-835;17639804
Actor-836;16287449
Actor-837;17278592
Actor-838;17433460
Actor-839;14487291
Actor-840;14457997
Actor-841;16460506
Actor-842;15826521
Actor-843;15089455
Actor-844;16597788
Actor-845;14923925
Actor-846;16926284
Actor-847;15727397
Actor-848;14023351
Actor-849;15643711
Actor-850;15911038
Actor-851;16164740
Actor-852;15248212
Actor-853;17173704
Actor-854;14456116
Actor-855;14108621
Actor-856;15156850
Actor-857;15788090
Actor-858;14196364
Actor-859;15927160
Actor-860;14585624
Actor-861;13932554
Actor-862;17315200
Actor-863;13706947
Actor-864;15018353
Actor-865;16206278
Actor-866;13187753
Actor-867;13527210
Actor-868;16379528
Actor-869;14114857
Actor-870;13474785
Actor-871;15968861
Actor-872;14730650
Actor-873;14059246
Actor-874;13921106
Actor-875;19083976
Actor-876;14228749
Actor-877;14872657
Actor-878;17132745
Actor-879;14686847
Actor-880;15458860
Actor-881;17216253
Actor-882;13969511
Actor-883;15399122
Actor-884;15478111
Actor-885;15407781
Actor-886;15135278
Actor-887;15321229
Actor-888;13880425
Actor-889;14548732
Actor-890;15447049
Actor-891;15192019
Actor-892;16087340
Actor-893;15400360
Actor-894;14823907
Actor-895;15912405
Actor-896;18031060
Actor-897;16689690
Actor-898;16976860
Actor-899;19127919
Actor-900;15837389
Actor-901;13952277
Actor-902;18199807
Actor-903;13749757
Actor-904;14461091
Actor-905;16957298
Actor-906;13788673
Actor-907;15227276
Actor-908;16613063
Actor-909;16216521
Actor-910;15712906
Actor-911;16284786
Actor-912;14419106
Actor-913;14910208
Actor-914;17663425
Actor-915;13584157
Actor-916;13902173
Actor-917;23878547
Actor-918;15369687
Actor-919;13885155
Actor-920;20212855
Actor-921;14745357
Actor-922;13952809
Actor-923;18856949
Actor-924;14940490
Actor-925;15248832
Actor-926;15781649
Actor-927;14694136
Actor-928;14439455
Actor-929;17238670
Actor-930;14076660
Actor-931;15021978
Actor-932;16495480
Actor-933;14252195
Actor-934;15680018
Actor-935;16834485
Actor-936;14525622
Actor-937;16144904
Actor-938;19883181
Actor-939;17035416
Actor-940;15805464
Actor-941;14639129
Actor-942;15336047
Actor-943;17875108
Actor-944;14660890
Actor-945;14255871
Actor-946;17486579
Actor-947;17241014
Actor-948;15026273
Actor-949;15111271
Actor-950;17843216
Actor-951;13994547
Actor-952;13723889
Actor-953;17202484
Actor-954;14489827
Actor-955;14290107
Actor-956;18387595
Actor-957;14676955
Actor-958;13688823
Actor-959;18487656
Actor-960;14707982
Actor-961;14087847
Actor-962;20187007
Actor-963;14863156
Actor-964;14456387
Actor-965;17336152
Actor-966;15118242
Actor-967;14402240
Actor-968;18750755
Actor-969;14469872
Actor-970;14911812
Actor-971;17602171
Actor-972;15539670
Actor-973;14323904
Actor-974;17333222
Actor-975;14069335
Actor-976;14032587
Actor-977;19683420
Actor-978;15157623
Actor-979;15072598
Actor-980;18060718
Actor-981;14697564
Actor-982;16847253
Actor-983;17372781
Actor-984;15043979
Actor-985;15660664
Actor-986;16052229
Actor-987;14565957
Actor-988;14677225
Actor-989;17364858
Actor-990;13928650
Actor-991;15187801
Actor-992;17759313
Actor-993;13782420
Actor-994;14049744
Actor-995;16664634
Actor-996;14355472
Actor-997;15654268
Actor-998;16340672
Actor-999;16246102
Actor-1000;14268916
