actorId;timeNs
Actor-525;16135772
Actor-526;18019403
Actor-527;16370253
Actor-528;16393499
Actor-529;19355006
Actor-530;15505771
Actor-531;16422723
Actor-532;18068675
Actor-533;17404500
Actor-534;16434344
Actor-535;18594435
Actor-536;18175357
Actor-537;17777877
Actor-538;16486615
Actor-539;16140986
Actor-540;18687046
Actor-541;17974229
Actor-542;16567846
Actor-543;19165951
Actor-544;17952804
Actor-545;17948665
Actor-546;17721521
Actor-547;16126862
Actor-548;17420219
Actor-549;20831428
Actor-550;18103740
Actor-551;18919839
Actor-552;16765980
Actor-553;17593320
Actor-554;18567137
Actor-555;16893131
Actor-556;17718610
Actor-557;16523373
Actor-558;18921392
Actor-559;20716527
Actor-560;19246288
Actor-561;18807965
Actor-562;17626326
Actor-563;17453532
Actor-564;18288293
Actor-565;19227100
Actor-566;17227918
Actor-567;17170835
Actor-568;16056051
Actor-569;16873548
Actor-570;20119416
Actor-571;16589585
Actor-572;16020212
Actor-573;16853585
Actor-574;18813739
Actor-575;19777648
Actor-576;18816175
Actor-577;20050977
Actor-578;17797977
Actor-579;23542543
Actor-580;19864894
Actor-581;16773477
Actor-582;16606170
Actor-583;23120345
Actor-584;24708461
Actor-585;18952443
Actor-586;21358056
Actor-587;22791642
Actor-588;18712141
Actor-589;20355238
Actor-590;18082518
Actor-591;18088313
Actor-592;17421428
Actor-593;17665926
Actor-594;18556333
Actor-595;16559495
Actor-596;19637166
Actor-597;18567156
Actor-598;16118785
Actor-599;16689729
Actor-600;19860091
Actor-601;17103106
Actor-602;15809064
Actor-603;17617790
Actor-604;15515452
Actor-605;17415152
Actor-606;15287740
Actor-607;15700199
Actor-608;16716617
Actor-609;16517392
Actor-610;16481722
Actor-611;20361220
Actor-612;15075140
Actor-613;16030313
Actor-614;17393465
Actor-615;16198181
Actor-616;15996583
Actor-617;16770281
Actor-618;15790537
Actor-619;17208107
Actor-620;16869227
Actor-621;15566634
Actor-622;15874175
Actor-623;17540700
Actor-624;18151186
Actor-625;16462085
Actor-626;17347475
Actor-627;17885866
Actor-628;21546634
Actor-629;17400882
Actor-630;17760982
Actor-631;17629051
Actor-632;16509598
Actor-633;15911004
Actor-634;18717662
Actor-635;15773255
Actor-636;16613980
Actor-637;17482586
Actor-638;16315736
Actor-639;19550772
Actor-640;20164055
Actor-641;16617147
Actor-642;17261255
Actor-643;16934088
Actor-644;23370053
Actor-645;18246494
Actor-646;16724764
Actor-647;17746143
Actor-648;16596280
Actor-649;17739244
Actor-650;17854860
Actor-651;16975677
Actor-652;19491711
Actor-653;20528080
Actor-654;16479512
Actor-655;18679046
Actor-656;17997013
Actor-657;17207095
Actor-658;18166376
Actor-659;16252867
Actor-660;17307287
Actor-661;16719727
Actor-662;16865292
Actor-663;17922169
Actor-664;16467999
Actor-665;15214477
Actor-666;17701719
Actor-667;17025638
Actor-668;17234492
Actor-669;17345545
Actor-670;17803118
Actor-671;17294210
Actor-672;17998888
Actor-673;17323237
Actor-674;16697308
Actor-675;16314076
Actor-676;15913274
Actor-677;20600051
Actor-678;18597583
Actor-679;19149249
Actor-680;19166914
Actor-681;17046791
Actor-682;19767640
Actor-683;17833407
Actor-684;16376295
Actor-685;18772978
Actor-686;17819854
Actor-687;16648843
Actor-688;18005014
Actor-689;17320554
Actor-690;17657875
Actor-691;23949971
Actor-692;17475950
Actor-693;18468331
Actor-694;16488039
Actor-695;16966502
Actor-696;18537716
Actor-697;16454297
Actor-698;17439172
Actor-699;17127584
Actor-700;16765325
Actor-701;20367298
Actor-702;17011893
Actor-703;17647163
Actor-704;18791260
Actor-705;16116997
Actor-706;17245077
Actor-707;16990135
Actor-708;18293995
Actor-709;16914568
Actor-710;16610636
Actor-711;17277757
Actor-712;17775660
Actor-713;16690706
Actor-714;17956240
Actor-715;19358072
Actor-716;19596891
Actor-717;22905148
Actor-718;16965424
Actor-719;15942397
Actor-720;16000675
Actor-721;16263759
Actor-722;15297174
Actor-723;18719983
Actor-724;19795913
Actor-725;19439182
Actor-726;18505082
Actor-727;17417193
Actor-728;16556460
Actor-729;16661879
Actor-730;16601611
Actor-731;17484077
Actor-732;17214506
Actor-733;19784002
Actor-734;19180432
Actor-735;19794762
