actorId;timeNs
Actor-739;21150437
Actor-740;20747926
Actor-741;18316722
Actor-742;17197958
Actor-743;16150695
Actor-744;16349986
Actor-745;16581399
Actor-746;16723320
Actor-747;18069532
Actor-748;15578009
Actor-749;17061813
Actor-750;16662543
Actor-751;19207473
Actor-752;16985973
Actor-753;18729246
Actor-754;18713919
Actor-755;18233236
Actor-756;20178799
Actor-757;18937392
Actor-758;23217620
Actor-759;18319032
Actor-760;18466801
Actor-761;17830482
Actor-762;17113760
Actor-763;19300478
Actor-764;19458727
Actor-765;19318166
Actor-766;19031906
Actor-767;15770651
Actor-768;24244640
Actor-769;19434640
Actor-770;19944399
Actor-771;23849282
Actor-772;23212626
Actor-773;24628306
Actor-774;21830364
Actor-775;21526194
Actor-776;20363565
Actor-777;26936897
Actor-778;25431295
Actor-779;23496146
Actor-780;26641909
Actor-781;26217200
Actor-782;24009276
Actor-783;27818019
Actor-784;25227003
Actor-785;22255268
Actor-786;25191510
Actor-787;21685903
Actor-788;21074500
Actor-789;21737938
Actor-790;22077465
Actor-791;20261541
Actor-792;25890634
Actor-793;20386206
Actor-794;21907988
Actor-795;20389392
Actor-796;21666231
Actor-797;22384000
Actor-798;20051992
Actor-799;21616374
Actor-800;18024616
Actor-801;20254239
Actor-802;17512465
Actor-803;21677044
Actor-804;22416792
Actor-805;18729707
Actor-806;20791199
Actor-807;23029109
Actor-808;21403744
Actor-809;26351463
Actor-810;27675352
Actor-811;26970179
Actor-812;26236026
Actor-813;23359302
Actor-814;18251696
Actor-815;20167667
Actor-816;18755505
Actor-817;21336158
Actor-818;20317318
Actor-819;20745113
Actor-820;24260282
Actor-821;21473444
Actor-822;22537135
Actor-823;20453358
Actor-824;19727701
Actor-825;22946501
Actor-826;22587564
Actor-827;18016016
Actor-828;20041336
Actor-829;24783931
Actor-830;30241102
Actor-831;23983602
Actor-832;23288236
Actor-833;24315025
Actor-834;20693645
Actor-835;28694828
Actor-836;24824291
Actor-837;28971629
Actor-838;22889213
Actor-839;24917349
Actor-840;30640800
Actor-841;22547009
Actor-842;22338372
Actor-843;23097700
Actor-844;23519030
Actor-845;25319795
Actor-846;26436364
Actor-847;30719600
Actor-848;20675894
Actor-849;20695744
Actor-850;22263811
Actor-851;27055945
Actor-852;23133024
Actor-853;26550125
Actor-854;25234275
Actor-855;27848567
Actor-856;23532654
Actor-857;20234745
Actor-858;23239091
Actor-859;24363701
Actor-860;21511530
Actor-861;22191255
Actor-862;22273723
Actor-863;29327473
Actor-864;27308142
Actor-865;23733149
Actor-866;19546036
Actor-867;23333500
Actor-868;23105096
Actor-869;27201510
Actor-870;26908771
Actor-871;28056314
Actor-872;24741344
Actor-873;26629686
Actor-874;23194958
Actor-875;22737824
Actor-876;24980795
Actor-877;27378262
Actor-878;26329255
Actor-879;25992408
Actor-880;24085880
Actor-881;19892422
Actor-882;21156799
Actor-883;27267627
Actor-884;27742219
Actor-885;22716512
Actor-886;23990672
Actor-887;24516583
Actor-888;26246191
Actor-889;22380971
Actor-890;19860239
Actor-891;24320618
Actor-892;24443127
Actor-893;26117407
Actor-894;24415726
Actor-895;24281345
Actor-896;29822235
Actor-897;30105086
Actor-898;32047676
Actor-899;25152635
Actor-900;33222670
Actor-901;30923475
Actor-902;25845264
Actor-903;26253700
Actor-904;22314647
Actor-905;29669022
Actor-906;28638916
Actor-907;26428297
Actor-908;28082800
Actor-909;28913956
Actor-910;29656367
Actor-911;26532362
Actor-912;23245542
Actor-913;27565429
Actor-914;26242850
Actor-915;29512848
Actor-916;24006212
Actor-917;25604156
Actor-918;25196059
Actor-919;32509010
Actor-920;28942578
Actor-921;25048894
Actor-922;30492923
Actor-923;29423814
Actor-924;30776934
Actor-925;37429532
Actor-926;27225134
Actor-927;23614196
Actor-928;24709026
Actor-929;29242483
Actor-930;25870931
Actor-931;28206443
Actor-932;30503570
Actor-933;29698971
Actor-934;27586244
Actor-935;27748984
Actor-936;28618753
Actor-937;25546737
Actor-938;28513120
Actor-939;27931163
Actor-940;25139544
Actor-941;30631810
Actor-942;25928509
Actor-943;32548130
Actor-944;25768463
Actor-945;26389213
Actor-946;25222935
Actor-947;26215663
Actor-948;30414419
Actor-949;28463867
Actor-950;31631555
Actor-951;31745365
Actor-952;33767177
Actor-953;28526954
Actor-954;36223523
Actor-955;26640870
Actor-956;26652555
Actor-957;28691103
Actor-958;36894150
Actor-959;32315743
Actor-960;27207059
Actor-961;27858442
Actor-962;27641519
Actor-963;31261278
Actor-964;29579196
Actor-965;31679090
Actor-966;28284353
Actor-967;26603261
Actor-968;30755919
